Timestamp,Raw_ADC,BPM,HRV_RMSSD,Resp_Rate,Active_Model,ML_Class,ML_Confidence
11:30:47.659,2184,73,53,0,resnet1d,Normal (N),40.9
11:30:47.663,2187,73,53,0,resnet1d,Normal (N),40.9
11:30:47.670,2189,73,53,0,resnet1d,Normal (N),40.9
11:30:47.672,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.675,2202,73,53,0,resnet1d,Normal (N),40.9
11:30:47.679,2203,73,53,0,resnet1d,Normal (N),40.9
11:30:47.683,2204,73,53,0,resnet1d,Normal (N),40.9
11:30:47.687,2206,73,53,0,resnet1d,Normal (N),40.9
11:30:47.691,2207,73,53,0,resnet1d,Normal (N),40.9
11:30:47.695,2216,73,53,0,resnet1d,Normal (N),40.9
11:30:47.699,2205,73,53,0,resnet1d,Normal (N),40.9
11:30:47.703,2204,73,53,0,resnet1d,Normal (N),40.9
11:30:47.707,2206,73,53,0,resnet1d,Normal (N),40.9
11:30:47.712,2217,73,53,0,resnet1d,Normal (N),40.9
11:30:47.716,2220,73,53,0,resnet1d,Normal (N),40.9
11:30:47.719,2220,73,53,0,resnet1d,Normal (N),40.9
11:30:47.723,2217,73,53,0,resnet1d,Normal (N),40.9
11:30:47.727,2216,73,53,0,resnet1d,Normal (N),40.9
11:30:47.731,2207,73,53,0,resnet1d,Normal (N),40.9
11:30:47.735,2217,73,53,0,resnet1d,Normal (N),40.9
11:30:47.739,2208,73,53,0,resnet1d,Normal (N),40.9
11:30:47.743,2201,73,53,0,resnet1d,Normal (N),40.9
11:30:47.747,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.751,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.755,2202,73,53,0,resnet1d,Normal (N),40.9
11:30:47.762,2202,73,53,0,resnet1d,Normal (N),40.9
11:30:47.763,2203,73,53,0,resnet1d,Normal (N),40.9
11:30:47.767,2201,73,53,0,resnet1d,Normal (N),40.9
11:30:47.771,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.775,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.779,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.783,2201,73,53,0,resnet1d,Normal (N),40.9
11:30:47.787,2191,73,53,0,resnet1d,Normal (N),40.9
11:30:47.791,2201,73,53,0,resnet1d,Normal (N),40.9
11:30:47.795,2202,73,53,0,resnet1d,Normal (N),40.9
11:30:47.799,2190,73,53,0,resnet1d,Normal (N),40.9
11:30:47.805,2187,73,53,0,resnet1d,Normal (N),40.9
11:30:47.811,2185,73,53,0,resnet1d,Normal (N),40.9
11:30:47.812,2187,73,53,0,resnet1d,Normal (N),40.9
11:30:47.815,2199,73,53,0,resnet1d,Normal (N),40.9
11:30:47.819,2201,73,53,0,resnet1d,Normal (N),40.9
11:30:47.823,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.828,2200,73,53,0,resnet1d,Normal (N),40.9
11:30:47.831,2204,73,53,0,resnet1d,Normal (N),40.9
11:30:47.836,2203,73,53,0,resnet1d,Normal (N),40.9
11:30:47.839,2204,73,53,0,resnet1d,Normal (N),40.9
11:30:47.851,2217,74,53,0,resnet1d,Normal (N),54.3
11:30:47.854,2234,74,53,0,resnet1d,Normal (N),54.3
11:30:47.855,2248,74,53,0,resnet1d,Normal (N),54.3
11:30:47.860,2251,74,53,0,resnet1d,Normal (N),54.3
11:30:47.860,2232,74,53,0,resnet1d,Normal (N),54.3
11:30:47.863,2220,74,53,0,resnet1d,Normal (N),54.3
11:30:47.867,2222,74,53,0,resnet1d,Normal (N),54.3
11:30:47.871,2217,74,53,0,resnet1d,Normal (N),54.3
11:30:47.875,2220,74,53,0,resnet1d,Normal (N),54.3
11:30:47.879,2264,74,53,0,resnet1d,Normal (N),54.3
11:30:47.883,2300,74,53,0,resnet1d,Normal (N),54.3
11:30:47.887,2312,74,53,0,resnet1d,Normal (N),54.3
11:30:47.891,2304,74,53,0,resnet1d,Normal (N),54.3
11:30:47.895,2269,74,53,0,resnet1d,Normal (N),54.3
11:30:47.900,2267,74,53,0,resnet1d,Normal (N),54.3
11:30:47.904,2252,74,53,0,resnet1d,Normal (N),54.3
11:30:47.907,2250,74,53,0,resnet1d,Normal (N),54.3
11:30:47.911,2251,74,53,0,resnet1d,Normal (N),54.3
11:30:47.915,2221,74,53,0,resnet1d,Normal (N),54.3
11:30:47.920,2202,74,53,0,resnet1d,Normal (N),54.3
11:30:47.923,2186,74,53,0,resnet1d,Normal (N),54.3
11:30:47.927,2191,74,53,0,resnet1d,Normal (N),54.3
11:30:47.931,2204,74,53,0,resnet1d,Normal (N),54.3
11:30:47.935,2190,74,53,0,resnet1d,Normal (N),54.3
11:30:47.939,2154,74,53,0,resnet1d,Normal (N),54.3
11:30:47.943,2154,74,53,0,resnet1d,Normal (N),54.3
11:30:47.948,2168,74,53,0,resnet1d,Normal (N),54.3
11:30:47.952,2175,74,53,0,resnet1d,Normal (N),54.3
11:30:47.955,2185,74,53,0,resnet1d,Normal (N),54.3
11:30:47.959,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:47.963,2174,74,53,0,resnet1d,Normal (N),54.3
11:30:47.967,2175,74,53,0,resnet1d,Normal (N),54.3
11:30:47.971,2187,74,53,0,resnet1d,Normal (N),54.3
11:30:47.975,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:47.980,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:47.983,2176,74,53,0,resnet1d,Normal (N),54.3
11:30:47.987,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:47.991,2189,74,53,0,resnet1d,Normal (N),54.3
11:30:47.999,2185,74,53,0,resnet1d,Normal (N),54.3
11:30:47.999,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:48.003,2185,74,53,0,resnet1d,Normal (N),54.3
11:30:48.007,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:48.011,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:48.015,2203,74,53,0,resnet1d,Normal (N),54.3
11:30:48.019,2300,74,53,0,resnet1d,Normal (N),54.3
11:30:48.023,2460,74,53,0,resnet1d,Normal (N),54.3
11:30:48.027,2618,74,53,0,resnet1d,Normal (N),54.3
11:30:48.031,2799,74,53,0,resnet1d,Normal (N),54.3
11:30:48.035,3020,74,53,0,resnet1d,Normal (N),54.3
11:30:48.039,3209,74,53,0,resnet1d,Normal (N),54.3
11:30:48.047,3229,74,53,0,resnet1d,Normal (N),54.3
11:30:48.047,2968,74,53,0,resnet1d,Normal (N),54.3
11:30:48.051,2269,74,53,0,resnet1d,Normal (N),54.3
11:30:48.055,1355,74,53,0,resnet1d,Normal (N),54.3
11:30:48.059,648,74,53,0,resnet1d,Normal (N),54.3
11:30:48.064,187,74,53,0,resnet1d,Normal (N),54.3
11:30:48.067,40,74,53,0,resnet1d,Normal (N),54.3
11:30:48.071,75,74,53,0,resnet1d,Normal (N),54.3
11:30:48.076,269,74,53,0,resnet1d,Normal (N),54.3
11:30:48.079,539,74,53,0,resnet1d,Normal (N),54.3
11:30:48.083,827,74,53,0,resnet1d,Normal (N),54.3
11:30:48.089,1212,74,53,0,resnet1d,Normal (N),54.3
11:30:48.093,1674,74,53,0,resnet1d,Normal (N),54.3
11:30:48.095,2064,74,53,0,resnet1d,Normal (N),54.3
11:30:48.099,2237,74,53,0,resnet1d,Normal (N),54.3
11:30:48.103,2223,74,53,0,resnet1d,Normal (N),54.3
11:30:48.107,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.111,2251,74,53,0,resnet1d,Normal (N),54.3
11:30:48.115,2345,74,53,0,resnet1d,Normal (N),54.3
11:30:48.119,2397,74,53,0,resnet1d,Normal (N),54.3
11:30:48.123,2413,74,53,0,resnet1d,Normal (N),54.3
11:30:48.127,2423,74,53,0,resnet1d,Normal (N),54.3
11:30:48.131,2431,74,53,0,resnet1d,Normal (N),54.3
11:30:48.139,2456,74,53,0,resnet1d,Normal (N),54.3
11:30:48.139,2473,74,53,0,resnet1d,Normal (N),54.3
11:30:48.144,2490,74,53,0,resnet1d,Normal (N),54.3
11:30:48.147,2494,74,53,0,resnet1d,Normal (N),54.3
11:30:48.151,2503,74,53,0,resnet1d,Normal (N),54.3
11:30:48.155,2509,74,53,0,resnet1d,Normal (N),54.3
11:30:48.159,2520,74,53,0,resnet1d,Normal (N),54.3
11:30:48.163,2524,74,53,0,resnet1d,Normal (N),54.3
11:30:48.167,2526,74,53,0,resnet1d,Normal (N),54.3
11:30:48.171,2539,74,53,0,resnet1d,Normal (N),54.3
11:30:48.175,2555,74,53,0,resnet1d,Normal (N),54.3
11:30:48.179,2558,74,53,0,resnet1d,Normal (N),54.3
11:30:48.185,2571,74,53,0,resnet1d,Normal (N),54.3
11:30:48.187,2585,74,53,0,resnet1d,Normal (N),54.3
11:30:48.192,2600,74,53,0,resnet1d,Normal (N),54.3
11:30:48.195,2615,74,53,0,resnet1d,Normal (N),54.3
11:30:48.199,2622,74,53,0,resnet1d,Normal (N),54.3
11:30:48.203,2634,74,53,0,resnet1d,Normal (N),54.3
11:30:48.208,2640,74,53,0,resnet1d,Normal (N),54.3
11:30:48.215,2679,74,53,0,resnet1d,Normal (N),54.3
11:30:48.215,2679,74,53,0,resnet1d,Normal (N),54.3
11:30:48.219,2702,74,53,0,resnet1d,Normal (N),54.3
11:30:48.223,2729,74,53,0,resnet1d,Normal (N),54.3
11:30:48.228,2750,74,53,0,resnet1d,Normal (N),54.3
11:30:48.232,2793,74,53,0,resnet1d,Normal (N),54.3
11:30:48.235,2809,74,53,0,resnet1d,Normal (N),54.3
11:30:48.239,2831,74,53,0,resnet1d,Normal (N),54.3
11:30:48.243,2857,74,53,0,resnet1d,Normal (N),54.3
11:30:48.247,2878,74,53,0,resnet1d,Normal (N),54.3
11:30:48.251,2905,74,53,0,resnet1d,Normal (N),54.3
11:30:48.255,2910,74,53,0,resnet1d,Normal (N),54.3
11:30:48.259,2919,74,53,0,resnet1d,Normal (N),54.3
11:30:48.263,2919,74,53,0,resnet1d,Normal (N),54.3
11:30:48.267,2908,74,53,0,resnet1d,Normal (N),54.3
11:30:48.271,2905,74,53,0,resnet1d,Normal (N),54.3
11:30:48.276,2894,74,53,0,resnet1d,Normal (N),54.3
11:30:48.279,2876,74,53,0,resnet1d,Normal (N),54.3
11:30:48.283,2861,74,53,0,resnet1d,Normal (N),54.3
11:30:48.287,2841,74,53,0,resnet1d,Normal (N),54.3
11:30:48.291,2807,74,53,0,resnet1d,Normal (N),54.3
11:30:48.295,2761,74,53,0,resnet1d,Normal (N),54.3
11:30:48.300,2701,74,53,0,resnet1d,Normal (N),54.3
11:30:48.303,2648,74,53,0,resnet1d,Normal (N),54.3
11:30:48.307,2585,74,53,0,resnet1d,Normal (N),54.3
11:30:48.311,2511,74,53,0,resnet1d,Normal (N),54.3
11:30:48.315,2457,74,53,0,resnet1d,Normal (N),54.3
11:30:48.319,2407,74,53,0,resnet1d,Normal (N),54.3
11:30:48.326,2359,74,53,0,resnet1d,Normal (N),54.3
11:30:48.327,2311,74,53,0,resnet1d,Normal (N),54.3
11:30:48.331,2268,74,53,0,resnet1d,Normal (N),54.3
11:30:48.335,2239,74,53,0,resnet1d,Normal (N),54.3
11:30:48.340,2220,74,53,0,resnet1d,Normal (N),54.3
11:30:48.343,2203,74,53,0,resnet1d,Normal (N),54.3
11:30:48.347,2199,74,53,0,resnet1d,Normal (N),54.3
11:30:48.351,2185,74,53,0,resnet1d,Normal (N),54.3
11:30:48.355,2172,74,53,0,resnet1d,Normal (N),54.3
11:30:48.359,2171,74,53,0,resnet1d,Normal (N),54.3
11:30:48.363,2159,74,53,0,resnet1d,Normal (N),54.3
11:30:48.368,2159,74,53,0,resnet1d,Normal (N),54.3
11:30:48.374,2154,74,53,0,resnet1d,Normal (N),54.3
11:30:48.375,2151,74,53,0,resnet1d,Normal (N),54.3
11:30:48.379,2141,74,53,0,resnet1d,Normal (N),54.3
11:30:48.384,2138,74,53,0,resnet1d,Normal (N),54.3
11:30:48.387,2138,74,53,0,resnet1d,Normal (N),54.3
11:30:48.392,2138,74,53,0,resnet1d,Normal (N),54.3
11:30:48.395,2141,74,53,0,resnet1d,Normal (N),54.3
11:30:48.399,2142,74,53,0,resnet1d,Normal (N),54.3
11:30:48.403,2139,74,53,0,resnet1d,Normal (N),54.3
11:30:48.407,2140,74,53,0,resnet1d,Normal (N),54.3
11:30:48.411,2144,74,53,0,resnet1d,Normal (N),54.3
11:30:48.415,2144,74,53,0,resnet1d,Normal (N),54.3
11:30:48.420,2140,74,53,0,resnet1d,Normal (N),54.3
11:30:48.423,2141,74,53,0,resnet1d,Normal (N),54.3
11:30:48.427,2152,74,53,0,resnet1d,Normal (N),54.3
11:30:48.431,2157,74,53,0,resnet1d,Normal (N),54.3
11:30:48.435,2170,74,53,0,resnet1d,Normal (N),54.3
11:30:48.439,2173,74,53,0,resnet1d,Normal (N),54.3
11:30:48.443,2171,74,53,0,resnet1d,Normal (N),54.3
11:30:48.448,2168,74,53,0,resnet1d,Normal (N),54.3
11:30:48.451,2169,74,53,0,resnet1d,Normal (N),54.3
11:30:48.455,2171,74,53,0,resnet1d,Normal (N),54.3
11:30:48.459,2173,74,53,0,resnet1d,Normal (N),54.3
11:30:48.463,2172,74,53,0,resnet1d,Normal (N),54.3
11:30:48.468,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:48.471,2186,74,53,0,resnet1d,Normal (N),54.3
11:30:48.475,2186,74,53,0,resnet1d,Normal (N),54.3
11:30:48.479,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:48.483,2190,74,53,0,resnet1d,Normal (N),54.3
11:30:48.488,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:48.491,2186,74,53,0,resnet1d,Normal (N),54.3
11:30:48.495,2203,74,53,0,resnet1d,Normal (N),54.3
11:30:48.499,2203,74,53,0,resnet1d,Normal (N),54.3
11:30:48.503,2192,74,53,0,resnet1d,Normal (N),54.3
11:30:48.509,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.513,2191,74,53,0,resnet1d,Normal (N),54.3
11:30:48.516,2204,74,53,0,resnet1d,Normal (N),54.3
11:30:48.519,2204,74,53,0,resnet1d,Normal (N),54.3
11:30:48.523,2204,74,53,0,resnet1d,Normal (N),54.3
11:30:48.527,2203,74,53,0,resnet1d,Normal (N),54.3
11:30:48.531,2204,74,53,0,resnet1d,Normal (N),54.3
11:30:48.535,2201,74,53,0,resnet1d,Normal (N),54.3
11:30:48.539,2191,74,53,0,resnet1d,Normal (N),54.3
11:30:48.543,2190,74,53,0,resnet1d,Normal (N),54.3
11:30:48.547,2199,74,53,0,resnet1d,Normal (N),54.3
11:30:48.551,2199,74,53,0,resnet1d,Normal (N),54.3
11:30:48.556,2199,74,53,0,resnet1d,Normal (N),54.3
11:30:48.562,2185,74,53,0,resnet1d,Normal (N),54.3
11:30:48.563,2184,74,53,0,resnet1d,Normal (N),54.3
11:30:48.567,2191,74,53,0,resnet1d,Normal (N),54.3
11:30:48.571,2202,74,53,0,resnet1d,Normal (N),54.3
11:30:48.575,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.579,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:48.583,2186,74,53,0,resnet1d,Normal (N),54.3
11:30:48.587,2187,74,53,0,resnet1d,Normal (N),54.3
11:30:48.592,2201,74,53,0,resnet1d,Normal (N),54.3
11:30:48.595,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.599,2190,74,53,0,resnet1d,Normal (N),54.3
11:30:48.604,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:48.609,2189,74,53,0,resnet1d,Normal (N),54.3
11:30:48.611,2190,74,53,0,resnet1d,Normal (N),54.3
11:30:48.615,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:48.619,2187,74,53,0,resnet1d,Normal (N),54.3
11:30:48.623,2188,74,53,0,resnet1d,Normal (N),54.3
11:30:48.627,2189,74,53,0,resnet1d,Normal (N),54.3
11:30:48.631,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.635,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.639,2200,74,53,0,resnet1d,Normal (N),54.3
11:30:48.643,2216,74,53,0,resnet1d,Normal (N),54.3
11:30:48.660,2236,74,53,0,resnet1d,Normal (N),46.6
11:30:48.661,2252,74,53,0,resnet1d,Normal (N),46.6
11:30:48.661,2236,74,53,0,resnet1d,Normal (N),46.6
11:30:48.662,2216,74,53,0,resnet1d,Normal (N),46.6
11:30:48.663,2216,74,53,0,resnet1d,Normal (N),46.6
11:30:48.668,2220,74,53,0,resnet1d,Normal (N),46.6
11:30:48.672,2232,74,53,0,resnet1d,Normal (N),46.6
11:30:48.675,2266,74,53,0,resnet1d,Normal (N),46.6
11:30:48.679,2303,74,53,0,resnet1d,Normal (N),46.6
11:30:48.684,2316,74,53,0,resnet1d,Normal (N),46.6
11:30:48.688,2302,74,53,0,resnet1d,Normal (N),46.6
11:30:48.692,2281,74,53,0,resnet1d,Normal (N),46.6
11:30:48.697,2265,74,53,0,resnet1d,Normal (N),46.6
11:30:48.703,2250,74,53,0,resnet1d,Normal (N),46.6
11:30:48.703,2248,74,53,0,resnet1d,Normal (N),46.6
11:30:48.707,2248,74,53,0,resnet1d,Normal (N),46.6
11:30:48.712,2234,74,53,0,resnet1d,Normal (N),46.6
11:30:48.715,2215,74,53,0,resnet1d,Normal (N),46.6
11:30:48.719,2189,74,53,0,resnet1d,Normal (N),46.6
11:30:48.723,2188,74,53,0,resnet1d,Normal (N),46.6
11:30:48.727,2191,74,53,0,resnet1d,Normal (N),46.6
11:30:48.731,2189,74,53,0,resnet1d,Normal (N),46.6
11:30:48.735,2183,74,53,0,resnet1d,Normal (N),46.6
11:30:48.739,2168,74,53,0,resnet1d,Normal (N),46.6
11:30:48.743,2168,74,53,0,resnet1d,Normal (N),46.6
11:30:48.748,2172,74,53,0,resnet1d,Normal (N),46.6
11:30:48.752,2186,74,53,0,resnet1d,Normal (N),46.6
11:30:48.755,2188,74,53,0,resnet1d,Normal (N),46.6
11:30:48.759,2187,74,53,0,resnet1d,Normal (N),46.6
11:30:48.763,2175,74,53,0,resnet1d,Normal (N),46.6
11:30:48.767,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:48.771,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:48.776,2187,74,53,0,resnet1d,Normal (N),46.6
11:30:48.779,2186,74,53,0,resnet1d,Normal (N),46.6
11:30:48.783,2185,74,53,0,resnet1d,Normal (N),46.6
11:30:48.788,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:48.792,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:48.796,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:48.799,2175,74,53,0,resnet1d,Normal (N),46.6
11:30:48.803,2173,74,53,0,resnet1d,Normal (N),46.6
11:30:48.807,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:48.811,2184,74,53,0,resnet1d,Normal (N),46.6
11:30:48.815,2249,74,53,0,resnet1d,Normal (N),46.6
11:30:48.819,2383,74,53,0,resnet1d,Normal (N),46.6
11:30:48.823,2537,74,53,0,resnet1d,Normal (N),46.6
11:30:48.827,2688,74,53,0,resnet1d,Normal (N),46.6
11:30:48.831,2894,74,53,0,resnet1d,Normal (N),46.6
11:30:48.835,3110,74,53,0,resnet1d,Normal (N),46.6
11:30:48.843,3229,74,53,0,resnet1d,Normal (N),46.6
11:30:48.843,3146,74,53,0,resnet1d,Normal (N),46.6
11:30:48.847,2668,74,53,0,resnet1d,Normal (N),46.6
11:30:48.851,1787,74,53,0,resnet1d,Normal (N),46.6
11:30:48.856,970,74,53,0,resnet1d,Normal (N),46.6
11:30:48.859,444,74,53,0,resnet1d,Normal (N),46.6
11:30:48.863,188,74,53,0,resnet1d,Normal (N),46.6
11:30:48.867,173,74,53,0,resnet1d,Normal (N),46.6
11:30:48.871,267,74,53,0,resnet1d,Normal (N),46.6
11:30:48.875,438,74,53,0,resnet1d,Normal (N),46.6
11:30:48.879,636,74,53,0,resnet1d,Normal (N),46.6
11:30:48.883,938,74,53,0,resnet1d,Normal (N),46.6
11:30:48.890,1387,74,53,0,resnet1d,Normal (N),46.6
11:30:48.891,1864,74,53,0,resnet1d,Normal (N),46.6
11:30:48.896,2175,74,53,0,resnet1d,Normal (N),46.6
11:30:48.899,2251,74,53,0,resnet1d,Normal (N),46.6
11:30:48.903,2204,74,53,0,resnet1d,Normal (N),46.6
11:30:48.907,2206,74,53,0,resnet1d,Normal (N),46.6
11:30:48.911,2283,74,53,0,resnet1d,Normal (N),46.6
11:30:48.915,2362,74,53,0,resnet1d,Normal (N),46.6
11:30:48.919,2397,74,53,0,resnet1d,Normal (N),46.6
11:30:48.923,2409,74,53,0,resnet1d,Normal (N),46.6
11:30:48.927,2425,74,53,0,resnet1d,Normal (N),46.6
11:30:48.933,2447,74,53,0,resnet1d,Normal (N),46.6
11:30:48.936,2473,74,53,0,resnet1d,Normal (N),46.6
11:30:48.939,2478,74,53,0,resnet1d,Normal (N),46.6
11:30:48.943,2477,74,53,0,resnet1d,Normal (N),46.6
11:30:48.947,2488,74,53,0,resnet1d,Normal (N),46.6
11:30:48.951,2495,74,53,0,resnet1d,Normal (N),46.6
11:30:48.955,2510,74,53,0,resnet1d,Normal (N),46.6
11:30:48.959,2521,74,53,0,resnet1d,Normal (N),46.6
11:30:48.963,2522,74,53,0,resnet1d,Normal (N),46.6
11:30:48.967,2522,74,53,0,resnet1d,Normal (N),46.6
11:30:48.971,2536,74,53,0,resnet1d,Normal (N),46.6
11:30:48.975,2554,74,53,0,resnet1d,Normal (N),46.6
11:30:48.982,2558,74,53,0,resnet1d,Normal (N),46.6
11:30:48.984,2569,74,53,0,resnet1d,Normal (N),46.6
11:30:48.987,2573,74,53,0,resnet1d,Normal (N),46.6
11:30:48.991,2587,74,53,0,resnet1d,Normal (N),46.6
11:30:48.995,2600,74,53,0,resnet1d,Normal (N),46.6
11:30:48.999,2607,74,53,0,resnet1d,Normal (N),46.6
11:30:49.003,2621,74,53,0,resnet1d,Normal (N),46.6
11:30:49.007,2639,74,53,0,resnet1d,Normal (N),46.6
11:30:49.011,2665,74,53,0,resnet1d,Normal (N),46.6
11:30:49.015,2685,74,53,0,resnet1d,Normal (N),46.6
11:30:49.019,2703,74,53,0,resnet1d,Normal (N),46.6
11:30:49.025,2727,74,53,0,resnet1d,Normal (N),46.6
11:30:49.030,2751,74,53,0,resnet1d,Normal (N),46.6
11:30:49.031,2776,74,53,0,resnet1d,Normal (N),46.6
11:30:49.035,2794,74,53,0,resnet1d,Normal (N),46.6
11:30:49.039,2813,74,53,0,resnet1d,Normal (N),46.6
11:30:49.043,2832,74,53,0,resnet1d,Normal (N),46.6
11:30:49.047,2858,74,53,0,resnet1d,Normal (N),46.6
11:30:49.051,2872,74,53,0,resnet1d,Normal (N),46.6
11:30:49.055,2880,74,53,0,resnet1d,Normal (N),46.6
11:30:49.059,2891,74,53,0,resnet1d,Normal (N),46.6
11:30:49.063,2890,74,53,0,resnet1d,Normal (N),46.6
11:30:49.067,2878,74,53,0,resnet1d,Normal (N),46.6
11:30:49.073,2873,74,53,0,resnet1d,Normal (N),46.6
11:30:49.077,2859,74,53,0,resnet1d,Normal (N),46.6
11:30:49.080,2845,74,53,0,resnet1d,Normal (N),46.6
11:30:49.083,2824,74,53,0,resnet1d,Normal (N),46.6
11:30:49.087,2792,74,53,0,resnet1d,Normal (N),46.6
11:30:49.091,2751,74,53,0,resnet1d,Normal (N),46.6
11:30:49.095,2710,74,53,0,resnet1d,Normal (N),46.6
11:30:49.099,2651,74,53,0,resnet1d,Normal (N),46.6
11:30:49.103,2589,74,53,0,resnet1d,Normal (N),46.6
11:30:49.107,2537,74,53,0,resnet1d,Normal (N),46.6
11:30:49.111,2492,74,53,0,resnet1d,Normal (N),46.6
11:30:49.115,2431,74,53,0,resnet1d,Normal (N),46.6
11:30:49.120,2376,74,53,0,resnet1d,Normal (N),46.6
11:30:49.123,2328,74,53,0,resnet1d,Normal (N),46.6
11:30:49.127,2283,74,53,0,resnet1d,Normal (N),46.6
11:30:49.131,2254,74,53,0,resnet1d,Normal (N),46.6
11:30:49.135,2232,74,53,0,resnet1d,Normal (N),46.6
11:30:49.139,2206,74,53,0,resnet1d,Normal (N),46.6
11:30:49.144,2188,74,53,0,resnet1d,Normal (N),46.6
11:30:49.147,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:49.151,2173,74,53,0,resnet1d,Normal (N),46.6
11:30:49.155,2173,74,53,0,resnet1d,Normal (N),46.6
11:30:49.159,2168,74,53,0,resnet1d,Normal (N),46.6
11:30:49.163,2158,74,53,0,resnet1d,Normal (N),46.6
11:30:49.171,2152,74,53,0,resnet1d,Normal (N),46.6
11:30:49.172,2152,74,53,0,resnet1d,Normal (N),46.6
11:30:49.175,2151,74,53,0,resnet1d,Normal (N),46.6
11:30:49.179,2151,74,53,0,resnet1d,Normal (N),46.6
11:30:49.183,2137,74,53,0,resnet1d,Normal (N),46.6
11:30:49.187,2136,74,53,0,resnet1d,Normal (N),46.6
11:30:49.191,2141,74,53,0,resnet1d,Normal (N),46.6
11:30:49.195,2138,74,53,0,resnet1d,Normal (N),46.6
11:30:49.199,2128,74,53,0,resnet1d,Normal (N),46.6
11:30:49.204,2128,74,53,0,resnet1d,Normal (N),46.6
11:30:49.207,2136,74,53,0,resnet1d,Normal (N),46.6
11:30:49.211,2137,74,53,0,resnet1d,Normal (N),46.6
11:30:49.218,2136,74,53,0,resnet1d,Normal (N),46.6
11:30:49.219,2136,74,53,0,resnet1d,Normal (N),46.6
11:30:49.224,2138,74,53,0,resnet1d,Normal (N),46.6
11:30:49.227,2141,74,53,0,resnet1d,Normal (N),46.6
11:30:49.231,2153,74,53,0,resnet1d,Normal (N),46.6
11:30:49.235,2154,74,53,0,resnet1d,Normal (N),46.6
11:30:49.239,2156,74,53,0,resnet1d,Normal (N),46.6
11:30:49.243,2156,74,53,0,resnet1d,Normal (N),46.6
11:30:49.247,2160,74,53,0,resnet1d,Normal (N),46.6
11:30:49.251,2168,74,53,0,resnet1d,Normal (N),46.6
11:30:49.255,2170,74,53,0,resnet1d,Normal (N),46.6
11:30:49.261,2172,74,53,0,resnet1d,Normal (N),46.6
11:30:49.268,2174,74,53,0,resnet1d,Normal (N),46.6
11:30:49.269,2175,74,53,0,resnet1d,Normal (N),46.6
11:30:49.271,2186,74,53,0,resnet1d,Normal (N),46.6
11:30:49.275,2190,74,53,0,resnet1d,Normal (N),46.6
11:30:49.279,2199,74,53,0,resnet1d,Normal (N),46.6
11:30:49.283,2191,74,53,0,resnet1d,Normal (N),46.6
11:30:49.287,2198,74,53,0,resnet1d,Normal (N),46.6
11:30:49.291,2201,74,53,0,resnet1d,Normal (N),46.6
11:30:49.295,2200,74,53,0,resnet1d,Normal (N),46.6
11:30:49.299,2200,74,53,0,resnet1d,Normal (N),46.6
11:30:49.303,2200,74,53,0,resnet1d,Normal (N),46.6
11:30:49.309,2198,74,53,0,resnet1d,Normal (N),46.6
11:30:49.315,2203,74,53,0,resnet1d,Normal (N),46.6
11:30:49.316,2203,74,53,0,resnet1d,Normal (N),46.6
11:30:49.319,2203,74,53,0,resnet1d,Normal (N),46.6
11:30:49.324,2191,74,53,0,resnet1d,Normal (N),46.6
11:30:49.327,2189,74,53,0,resnet1d,Normal (N),46.6
11:30:49.331,2187,74,53,0,resnet1d,Normal (N),46.6
11:30:49.335,2187,74,53,0,resnet1d,Normal (N),46.6
11:30:49.339,2186,74,53,0,resnet1d,Normal (N),46.6
11:30:49.343,2187,74,53,0,resnet1d,Normal (N),46.6
11:30:49.347,2188,74,53,0,resnet1d,Normal (N),46.6
